nttId,idx,req,org,org_joint,elect,area,contest,date,n,cont_rate,resp_rate,method1,method_rate1,frame1,method2,method_rate2,frame2,method3,method_rate3,frame3,method4,method_rate4,frame4,method5,method_rate5,frame5,qnaire_file,analysis_file
17446,15381,MBC,(주)코리아리서치인터내셔널,,기타,전국 전체,"정당지지도,정기(정례)조사, (전국 정당지지도 정기(정례)조사 설날특집 정치 사회 현안 조사(2차) )",2026-02-11 13 시 00 분 ~ 21 시 10 분 2026-02-12 10 시 00 분 ~ 21 시 00 분 2026-02-13 09 시 30 분 ~ 12 시 00 분,1000,31.1%,12%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,1.설문지(260211)_MBC_2026년+설날특집+정치·사회현안+여론조사(2차).pdf,3.통계표(260214)_MBC_2026년+설날특집+정치·사회현안+여론조사(2차)(16일보도).pdf
17444,15380,MBC,(주)코리아리서치인터내셔널,,기타,전국 전체,"정당지지도,정기(정례)조사, (전국 정당지지도 정기(정례)조사 설날특집 정치 사회 현안 조사(2차) )",2026-02-11 13 시 00 분 ~ 21 시 10 분 2026-02-12 10 시 00 분 ~ 21 시 00 분 2026-02-13 09 시 30 분 ~ 12 시 00 분,1000,31.1%,12%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,1.설문지(260211)_MBC_2026년+설날특집+정치·사회현안+여론조사(2차).pdf,3.통계표(260213)_MBC_2026년+설날특집+정치·사회현안+여론조사(2차)(15일보도).pdf
17443,15379,MBC,(주)코리아리서치인터내셔널,,제9회 전국동시지방선거,서울특별시 전체,"광역단체장선거,정당지지도,교육감선거 (서울특별시 전체 광역단체장선거 정당지지도 교육감선거 지역 현안 조사 )",2026-02-11 13 시 00 분 ~ 21 시 00 분 2026-02-12 10 시 00 분 ~ 21 시 00 분 2026-02-13 11 시 48 분 ~ 18 시 08 분,801,37.7%,9.3%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,1.설문지(260211)_MBC_제9회+지방선거+2차+여론조사(서울).pdf,3.통계표(260213)_MBC_제9회+지방선거+2차+여론조사(서울).pdf
17442,15378,스트레이트뉴스,조원씨앤아이,,제9회 전국동시지방선거 강원특별자치도 지방선거 여론조사,강원특별자치도 전체,"광역단체장선거,교육감선거,정당지지도 (강원특별자치도 전체 광역단체장선거 교육감선거 정당지지도 )",2026-02-12 11 시 30 분 ~ 20 시 58 분 2026-02-13 11 시 00 분 ~ 20 시 50 분,803,45.5%,7.6%,무선 ARS,100 %,무선전화번호 가상번호,스트레이트뉴스_강원+지선+여론조사_260210_v2.pdf,스트레이트뉴스_강원도+지선+여론조사_결과+보고서_260213.pdf
17437,15377,예천인터넷신문,모노커뮤니케이션즈(모노리서치),,제9회 전국동시지방선거,경상북도 예천군,"기초단체장선거,정당지지도, (경상북도 예천군 기초단체장선거 정당지지도 )",2026-02-12 13 시 50 분 ~ 20 시 59 분 2026-02-13 13 시 55 분 ~ 19 시 53 분,500,28.5%,11.5%,무선 ARS,80 %,무선전화번호,유선 ARS,20 %,유선전화번호,[경북+예천군]+예천인터넷신문_제9회동시지방선거+관련+여론조사+질문지_260213.pdf,[경북+예천군]+예천인터넷신문_제9회동시지방선거+관련+여론조사+결과분석자료_260213.pdf
17439,15374,케이저널,(주)코리아정보리서치,,제9회 전국동시지방선거,전북특별자치도 임실군,"기초단체장선거,정당지지도, (전북특별자치도 임실군 기초단체장선거 정당지지도 )",2026-02-12 14 시 00 분 ~ 18 시 00 분 2026-02-13 13 시 00 분 ~ 14 시 00 분,502,30.5%,41.9%,무선 ARS,100 %,무선전화번호 가상번호,설문지NEW_임실군수_20260212_005s.pdf,V1.1_KIR_케이저널_임실군수_여론조사_집계표_20260212_003m.pdf
17436,15373,에너지경제신문,(주)리얼미터,,기타,전국 전체,"정기(정례)조사,정당지지도, (전국 정기(정례)조사 정당지지도 2월 2주차 주간집계 )",2026-02-12 12 시 00 분 ~ 17 시 15 분 2026-02-13 12 시 05 분 ~ 16 시 45 분,1009,25.1%,4.2%,무선 ARS,100 %,무선전화번호 RDD,[리얼미터]+설문지(26년2월2주)(등록)_260213.pdf,[리얼미터]_주간통계표26년2월2주(등록)_260213.pdf
17435,15372,KBS,케이스탯리서치,,제9회 전국동시지방선거,강원특별자치도 전체,"광역단체장선거,정당지지도, (강원특별자치도 전체 광역단체장선거 정당지지도 )",2026-02-10 10 시 00 분 ~ 22 시 00 분 2026-02-11 10 시 00 분 ~ 22 시 00 분 2026-02-12 10 시 00 분 ~ 21 시 40 분,801,41.7%,12.4%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+KBS+지방선거+여론조사+[08.+강원].pdf,(결과표)+KBS+지방선거+여론조사+[08.+강원].pdf
17375,15371,KBS,케이스탯리서치,,제9회 전국동시지방선거,충청남도 전체,"광역단체장선거,정당지지도, (충청남도 전체 광역단체장선거 정당지지도 )",2026-02-10 10 시 00 분 ~ 22 시 00 분 2026-02-11 10 시 00 분 ~ 22 시 00 분 2026-02-12 10 시 00 분 ~ 22 시 00 분,807,43.4%,12.7%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+KBS+지방선거+여론조사+[07.+충남].pdf,(결과표)+KBS+지방선거+여론조사+[07.+충남].pdf
17374,15370,KBS,케이스탯리서치,,제9회 전국동시지방선거,대전광역시 전체,"광역단체장선거,정당지지도, (대전광역시 전체 광역단체장선거 정당지지도 )",2026-02-10 10 시 00 분 ~ 22 시 00 분 2026-02-11 10 시 00 분 ~ 22 시 00 분 2026-02-12 10 시 00 분 ~ 21 시 50 분,800,45.6%,12.1%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+KBS+지방선거+여론조사+[06.+대전].pdf,(결과표)+KBS+지방선거+여론조사+[06.+대전].pdf
17373,15369,KBS,케이스탯리서치,,제9회 전국동시지방선거,경상남도 전체,"광역단체장선거,정당지지도, (경상남도 전체 광역단체장선거 정당지지도 )",2026-02-10 10 시 00 분 ~ 22 시 00 분 2026-02-11 10 시 00 분 ~ 22 시 00 분 2026-02-12 10 시 00 분 ~ 21 시 40 분,805,30.1%,17.4%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+KBS+지방선거+여론조사+[05.+경남].pdf,(결과표)+KBS+지방선거+여론조사+[05.+경남].pdf
17371,15368,KBS,케이스탯리서치,,제9회 전국동시지방선거,부산광역시 전체,"광역단체장선거,정당지지도, (부산광역시 전체 광역단체장선거 정당지지도 )",2026-02-10 10 시 00 분 ~ 22 시 00 분 2026-02-11 10 시 00 분 ~ 22 시 00 분 2026-02-12 10 시 00 분 ~ 20 시 50 분,800,33.8%,15.5%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+KBS+지방선거+여론조사+[04.+부산].pdf,(결과표)+KBS+지방선거+여론조사+[04.+부산].pdf
17370,15367,KBS,케이스탯리서치,,제9회 전국동시지방선거,경기도 전체,"광역단체장선거,정당지지도, (경기도 전체 광역단체장선거 정당지지도 )",2026-02-10 10 시 00 분 ~ 22 시 00 분 2026-02-11 10 시 00 분 ~ 22 시 00 분 2026-02-12 10 시 00 분 ~ 21 시 00 분,801,39.5%,13.1%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+KBS+지방선거+여론조사+[03.+경기].pdf,(결과표)+KBS+지방선거+여론조사+[03.+경기].pdf
17369,15366,KBS,케이스탯리서치,,제9회 전국동시지방선거,서울특별시 전체,"광역단체장선거,정당지지도, (서울특별시 전체 광역단체장선거 정당지지도 )",2026-02-10 10 시 00 분 ~ 22 시 00 분 2026-02-11 10 시 00 분 ~ 22 시 00 분 2026-02-12 10 시 00 분 ~ 21 시 10 분,801,46.8%,11.1%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+KBS+지방선거+여론조사+[02.+서울].pdf,(결과표)+KBS+지방선거+여론조사+[02.+서울].pdf
17368,15365,KBS,케이스탯리서치,,제9회 전국동시지방선거,전국 전체,"광역단체장선거,정당지지도, (전국 광역단체장선거 정당지지도 )",2026-02-10 10 시 00 분 ~ 22 시 00 분 2026-02-11 10 시 00 분 ~ 22 시 00 분 2026-02-12 10 시 00 분 ~ 21 시 10 분,1012,49.0%,10.9%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,(설문지)+KBS+지방선거+여론조사+[01.+전국].pdf,(결과표)+KBS+지방선거+여론조사+[01.+전국].pdf
17396,15352,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,전라남도 장흥군,"기초단체장선거,정당지지도, (전라남도 장흥군 기초단체장선거 정당지지도 정치사회현안 )",2026-02-08 10 시 01 분 ~ 17 시 09 분 2026-02-09 10 시 02 분 ~ 11 시 38 분,500,14.5%,41.5%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(장흥군).pdf,(통계표)+목포MBC+설특집+여론조사_장흥군(2월+16일).pdf
17391,15351,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,전라남도 진도군,"기초단체장선거,정당지지도, (전라남도 진도군 기초단체장선거 정당지지도 정치사회현안 )",2026-02-07 10 시 01 분 ~ 19 시 28 분 2026-02-08 10 시 12 분 ~ 18 시 13 분,501,14.6%,35%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(진도군).pdf,(통계표)+목포MBC+설특집+여론조사_진도군(2월+16일).pdf
17382,15350,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,전라남도 완도군,"기초단체장선거,정당지지도, (전라남도 완도군 기초단체장선거 정당지지도 정치사회현안 )",2026-02-07 10 시 01 분 ~ 19 시 21 분 2026-02-08 10 시 05 분 ~ 13 시 27 분,500,10.2%,42.3%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(완도군).pdf,(통계표)+목포MBC+설특집+여론조사_완도군(2월+16일).pdf
17392,15349,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,전라남도 해남군,"기초단체장선거,정당지지도, (전라남도 해남군 기초단체장선거 정당지지도 정치사회현안 )",2026-02-07 10 시 01 분 ~ 19 시 31 분 2026-02-08 10 시 06 분 ~ 15 시 19 분,502,16.6%,22.7%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(해남군).pdf,(통계표)+목포MBC+설특집+여론조사_해남군(2월+16일).pdf
17397,15348,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,전라남도 영암군,"기초단체장선거,정당지지도, (전라남도 영암군 기초단체장선거 정당지지도 정치사회현안 )",2026-02-09 10 시 01 분 ~ 20 시 20 분 2026-02-10 10 시 01 분 ~ 10 시 51 분,502,10.9%,41%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(영암군).pdf,(통계표)+목포MBC+설특집+여론조사_영암군(2월+16일).pdf
17395,15347,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,전라남도 강진군,"기초단체장선거,정당지지도, (전라남도 강진군 기초단체장선거 정당지지도 정치사회현안 )",2026-02-08 10 시 02 분 ~ 17 시 31 분 2026-02-09 10 시 03 분 ~ 11 시 19 분,501,11.8%,47.6%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(강진군).pdf,(통계표)+목포MBC+설특집+여론조사_강진군(2월+16일).pdf
17393,15346,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,전라남도 신안군,"기초단체장선거,정당지지도, (전라남도 신안군 기초단체장선거 정당지지도 정치사회현안 )",2026-02-07 10 시 01 분 ~ 19 시 19 분 2026-02-08 10 시 04 분 ~ 13 시 57 분,500,11.2%,51.2%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(신안군).pdf,(통계표)+목포MBC+설특집+여론조사_신안군(2월+15일).pdf
17394,15345,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,전라남도 무안군,"기초단체장선거,정당지지도, (전라남도 무안군 기초단체장선거 정당지지도 정치사회현안 )",2026-02-07 10 시 01 분 ~ 19 시 33 분 2026-02-08 10 시 41 분 ~ 17 시 32 분,509,18.6%,22.1%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(무안군).pdf,(통계표)+목포MBC+설특집+여론조사_무안군(2월+15일).pdf
17398,15344,목포MBC,(주)엠브레인퍼블릭,,제9회 전국동시지방선거,전라남도 목포시,"기초단체장선거,정당지지도, (전라남도 목포시 기초단체장선거 정당지지도 정치사회현안 )",2026-02-09 10 시 03 분 ~ 20 시 32 분 2026-02-10 10 시 03 분 ~ 11 시 01 분,500,18.0%,21%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,목포MBC+설특집+여론조사_설문지(목포시).pdf,(통계표)+목포MBC+설특집+여론조사_목포시(2월+15일).pdf
17419,15343,이데일리,(주)피앰아이,,제9회 전국동시지방선거,전국 전체,(전국 전체 ),2026-01-30 10 시 00 분 ~ 23 시 59 분 2026-01-31 00 시 00 분 ~ 23 시 59 분 2026-02-01 00 시 00 분 ~ 23 시 59 분 2026-02-02 00 시 00 분 ~ 23 시 59 분 2026-02-03 00 시 00 분 ~ 23 시 59 분 2026-02-04 00 시 00 분 ~ 17 시 00 분,1000,100.0%,6.5%,인터넷조사,100 %,기타 자체 구축 DB,[피앰아이]+이재명+정부+정책우선과제+및+리더십+인식조사_질문지.pdf,[피앰아이]+이재명+정부+정책우선과제+및+리더십+인식조사_결과표.pdf
17417,15341,(주)햇살나눔,(주)리얼미터,,제9회 전국동시지방선거,경상북도 울진군,"정당지지도,기초단체장선거, (경상북도 울진군 정당지지도 기초단체장선거 )",2026-02-09 12 시 35 분 ~ 17 시 45 분 2026-02-10 10 시 45 분 ~ 16 시 00 분,503,38.1%,11.5%,무선 ARS,95 %,무선전화번호 가상번호,유선 ARS,5 %,유선전화번호 RDD,(리얼미터-햇살나눔)설문지_울진군+지방선거+조사.pdf,(리얼미터-햇살나눔)결과통계표_울진군+지방선거+조사.pdf
17416,15340,프레시안 광주전남취재본부,모노커뮤니케이션즈(모노리서치),,제9회 전국동시지방선거,전라남도 신안군,"기초단체장선거,정당지지도, (전라남도 신안군 기초단체장선거 정당지지도 )",2026-02-11 13 시 52 분 ~ 20 시 45 분 2026-02-12 13 시 54 분 ~ 19 시 18 분,500,22.5%,22.2%,무선 ARS,100 %,무선전화번호 가상번호,[전남+신안군]+프레시안_제9회동시지방선거+관련+여론조사+전체질문지_260213.pdf,[전남+신안군]+프레시안_제9회동시지방선거+관련+여론조사+결과분석자료_260213.pdf
17409,15337,제주KBS,(주)한국리서치,,제9회 전국동시지방선거,제주특별자치도 전체,"광역단체장선거,교육감선거,정당지지도 (제주특별자치도 전체 광역단체장선거 교육감선거 정당지지도 기타 현안 )",2026-02-11 10 시 12 분 ~ 20 시 32 분 2026-02-12 09 시 35 분 ~ 21 시 23 분,1000,22.0%,15.8%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,[설문지]KBS제주+제주도민+설+여론조사.pdf,[결과표]제주KBS+제주도민+설+여론조사_17일(화)+보도.pdf
17407,15336,제주KBS,(주)한국리서치,,제9회 전국동시지방선거,제주특별자치도 전체,"광역단체장선거,교육감선거,정당지지도 (제주특별자치도 전체 광역단체장선거 교육감선거 정당지지도 기타 현안 )",2026-02-11 10 시 12 분 ~ 20 시 32 분 2026-02-12 09 시 35 분 ~ 21 시 23 분,1000,22.0%,15.8%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,[설문지]KBS제주+제주도민+설+여론조사.pdf,[결과표]제주KBS+제주도민+설+여론조사_16일(월)+보도.pdf
17405,15335,제주KBS,(주)한국리서치,,제9회 전국동시지방선거,제주특별자치도 전체,"광역단체장선거,교육감선거,정당지지도 (제주특별자치도 전체 광역단체장선거 교육감선거 정당지지도 기타 현안 )",2026-02-11 10 시 12 분 ~ 20 시 32 분 2026-02-12 09 시 35 분 ~ 21 시 23 분,1000,22.0%,15.8%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,[설문지]KBS제주+제주도민+설+여론조사.pdf,[결과표]제주KBS+제주도민+설+여론조사_15일(일)+보도.pdf
17404,15334,한국갤럽 자체 조사,한국갤럽조사연구소,,제9회 전국동시지방선거,전국 전체,"정기(정례)조사,정당지지도, (전국 정기(정례)조사 정당지지도 )",2026-02-10 10 시 00 분 ~ 18 시 00 분 2026-02-11 10 시 00 분 ~ 18 시 00 분 2026-02-12 10 시 00 분 ~ 18 시 00 분,1003,40.4%,13.3%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,질문지_한국갤럽_2026년+2월+2주_정당지지도.pdf,결과분석_한국갤럽_2026년+2월+2주_정당지지도.pdf
17403,15333,울진투데이,(주)에브리리서치,,제9회 전국동시지방선거,경상북도 울진군,"기초단체장선거,정당지지도, (경상북도 울진군 기초단체장선거 정당지지도 )",2026-02-12 11 시 00 분 ~ 18 시 43 분,500,52.4%,6.1%,유선 ARS,20 %,유선전화번호 RDD,무선 ARS,80 %,무선전화번호 가상번호,울진군+설문지(에브리리서치_0214).pdf,울진군+보고서(에브리리서치_0214).pdf
17402,15332,(주)라바웨이브,(주)리얼미터,,제9회 전국동시지방선거,전국 전체,광역단체장선거 (전국 광역단체장선거 제9회 전국동시지방선거 현안조사 ),2026-02-10 10 시 40 분 ~ 21 시 10 분 2026-02-11 10 시 20 분 ~ 19 시 40 분,1002,26.0%,2.4%,무선 ARS,100 %,무선전화번호 RDD,(리얼미터_라바웨이브)+설문지+딥페이크+범죄+관련+국민+인식조사_3차.pdf,(리얼미터_라바웨이브)+결과표+딥페이크+범죄+관련+국민+인식조사_3차.pdf
17401,15331,오피니언뷰,한국정책연구원,,제9회 전국동시지방선거 전남 담양군수 선거,전라남도 담양군,기초단체장선거 (전라남도 담양군 기초단체장선거 ),2026-02-12 09 시 30 분 ~ 14 시 38 분,503,21.7%,19.9%,무선 ARS,100 %,무선전화번호 가상번호,2026-02-12-담양군수-설문지.pdf,2026-02-12-담양군수-결과.pdf
17400,15330,중부매일,(주)리서치앤리서치,,제9회 전국동시지방선거,충청북도 전체,"광역단체장선거,기초단체장선거,교육감선거 (충청북도 전체 광역단체장선거 기초단체장선거 교육감선거 정당지지도, 정책지지도 )",2026-02-07 10 시 10 분 ~ 21 시 40 분 2026-02-08 09 시 30 분 ~ 10 시 30 분,1012,30.6%,11.7%,무선전화면접,98 %,무선전화번호 휴대전화 가상번호,유선전화면접,2 %,유선전화번호 RDD,전체+질문지.pdf,결과+분석+자료+v1(충북현안).pdf
17390,15329,전남매거진,(주)코리아정보리서치,,제9회 전국동시지방선거,전라남도 전체,"광역단체장선거,교육감선거, (전라남도 전체 광역단체장선거 교육감선거 )",2026-02-10 10 시 00 분 ~ 19 시 00 분 2026-02-11 10 시 00 분 ~ 18 시 00 분,1002,38.3%,5.4%,무선 ARS,91 %,무선전화번호 가상번호,유선 ARS,9 %,유선전화번호 RDD,설문지NEW_KIR_광주전남설문지_20260210_202s.pdf,V1.1_KIR_전남매거진_통합시장및교육감_전남_여론조사_집계표_20260210_004m.pdf
17388,15328,전남매거진,(주)코리아정보리서치,,제9회 전국동시지방선거,광주광역시 전체,"광역단체장선거,교육감선거, (광주광역시 전체 광역단체장선거 교육감선거 )",2026-02-10 10 시 00 분 ~ 20 시 00 분 2026-02-11 10 시 00 분 ~ 20 시 00 분,802,39.4%,3.3%,무선 ARS,95 %,무선전화번호 가상번호,유선 ARS,5 %,유선전화번호 RDD,설문지NEW_KIR_광주전남설문지_20260210_104s.pdf,V1.1_KIR_전남매거진_통합시장및교육감_광주_여론조사_집계표_20260210_004m.pdf
17381,15327,뉴데일리,리서치웰,,제9회 전국동시지방선거,전국 전체,"정당지지도,정기(정례)조사, (전국 정당지지도 정기(정례)조사 )",2026-02-11 10 시 30 분 ~ 20 시 00 분,1002,25.0%,3.5%,무선 ARS,100 %,무선전화번호 RDD,뉴데일리_전국_질문지_리서치웰(260212).pdf,뉴데일리_전국_결과분석_리서치웰(260212).pdf
17379,15326,프레시안,(주)시그널앤펄스,,제9회 전국동시지방선거,경기도 전체,"광역단체장선거,교육감선거,정당지지도 (경기도 전체 광역단체장선거 교육감선거 정당지지도 )",2026-02-10 15 시 00 분 ~ 20 시 00 분 2026-02-11 14 시 00 분 ~ 18 시 00 분,1000,69.1%,4.9%,무선 ARS,100 %,무선전화번호 가상번호,여론조사설문지_경기도_프레시안_260212.pdf,보도용_경기도+여론조사+보고서_프레시안_260212.pdf
17378,15325,연천신문,(주)리얼미터,,제9회 전국동시지방선거,경기도 연천군,"정당지지도,기초단체장선거, (경기도 연천군 정당지지도 기초단체장선거 )",2026-02-09 12 시 15 분 ~ 20 시 20 분 2026-02-10 10 시 40 분 ~ 19 시 25 분,506,32.3%,12.1%,무선 ARS,90 %,무선전화번호 가상번호,유선 ARS,10 %,유선전화번호 RDD,(리얼미터-연천신문)설문지_연천군+지방선거+조사.pdf,(리얼미터-연천신문)결과통계표_연천군+지방선거+조사.pdf
17376,15324,인천일보,(주)리얼미터,,제9회 전국동시지방선거,경기도 시흥시,"정당지지도,기초단체장선거,교육감선거 (경기도 시흥시 정당지지도 기초단체장선거 교육감선거 광역단체장선거 )",2026-02-10 10 시 40 분 ~ 20 시 50 분 2026-02-11 10 시 20 분 ~ 16 시 30 분,501,57.6%,6%,무선 ARS,100 %,무선전화번호 가상번호,(리얼-인천일보)설문지_경기+시흥시+지방선거+여론조사_최종.pdf,(리얼_인천일보)결과표_경기_시흥시_지방선거_여론조사_최종(제출).pdf
17372,15323,새전북신문,한길리서치,,제9회 전국동시지방선거,전북특별자치도 완주군,"기초단체장선거,정당지지도, (전북특별자치도 완주군 기초단체장선거 정당지지도 )",2026-02-10 17 시 00 분 ~ 21 시 30 분 2026-02-11 11 시 00 분 ~ 18 시 00 분,1005,31.0%,13.4%,무선 ARS,100 %,무선전화번호 가상번호,전제칠문지_한길리서치0212.pdf,결과분석_한길리서치0212.pdf
17367,15322,포털신문/내외경제TV,(주)비전코리아,,제9회 전국동시지방선거,대구광역시 군위군,"기초단체장선거,정당지지도, (대구광역시 군위군 기초단체장선거 정당지지도 )",2026-02-10 10 시 31 분 ~ 18 시 51 분,732,40.2%,16.5%,무선 ARS,82.0 %,무선전화번호 가상번호,유선 ARS,18.0 %,유선전화번호 RDD,질문지_군위군수2602.pdf,비전코리아보고서_군위군수2602.pdf
17366,15321,서산타임즈,(주)비전코리아,,제9회 전국동시지방선거,충청남도 서산시,"기초단체장선거,정당지지도, (충청남도 서산시 기초단체장선거 정당지지도 )",2026-02-10 10 시 54 분 ~ 20 시 53 분 2026-02-11 10 시 14 분 ~ 12 시 51 분,509,44.0%,5.2%,무선 ARS,85.3 %,무선전화번호 가상번호,유선 ARS,14.7 %,유선전화번호 RDD,질문지_서산시장2601M.pdf,비전코리아_보고서_서산시장2602Ｍ.pdf
17365,15320,(주)여론조사꽃,(주)여론조사꽃,,제9회 전국동시지방선거,경기도 전체,"광역단체장선거,정당지지도, (경기도 전체 광역단체장선거 정당지지도 )",2026-02-09 13 시 20 분 ~ 21 시 00 분 2026-02-10 11 시 00 분 ~ 21 시 00 분 2026-02-11 11 시 00 분 ~ 20 시 20 분,2032,37.4%,9.4%,무선전화면접,100 %,무선전화번호 휴대전화 가상번호,설문안_20260205_여론조사꽃_경기지사_CATI조사_v04.pdf,결과표_20260211_여론조사꽃_경기지사+2000_CATI조사_v01.pdf
17364,15319,일간경북신문,(주)이너텍시스템즈,,제9회 전국동시지방선거,경상북도 포항시,"기초단체장선거,정당지지도, (경상북도 포항시 기초단체장선거 정당지지도 )",2026-02-06 11 시 10 분 ~ 20 시 40 분 2026-02-07 10 시 00 분 ~ 13 시 10 분 2026-02-07 16 시 00 분 ~ 21 시 00 분 2026-02-08 13 시 00 분 ~ 19 시 00 분,1001,31.6%,3.7%,무선 ARS,70 %,무선전화번호 가상번호,유선 ARS,30 %,유선전화번호 RDD,이너텍시스템즈-20260209-포항시-설문지.pdf,이너텍시스템즈-20260209-포항시-결과보고서.pdf
17362,15317,시사뉴스24,(주)코리아정보리서치,,제9회 전국동시지방선거,충청남도 전체,"교육감선거,정당지지도, (충청남도 전체 교육감선거정당지지도 )",2026-02-09 10 시 00 분 ~ 19 시 00 분 2026-02-10 10 시 00 분 ~ 22 시 00 분 2026-02-11 10 시 00 분 ~ 12 시 00 분,800,44.8%,2.7%,무선 ARS,81 %,무선전화번호 가상번호,유선 ARS,19 %,유선전화번호 RDD,설문지NEW_충남교육감_KIR_20260209시행_006s.pdf,V1.1_KIR_충남교육감여론조사_시사뉴스24_집계표_20260209_004.pdf
17354,15316,낭주신문,메타보이스(주),,제9회 전국동시지방선거,전라남도 영암군,기초단체장선거 (전라남도 영암군 기초단체장선거 ),2026-02-06 13 시 00 분 ~ 15 시 00 분 2026-02-07 16 시 00 분 ~ 17 시 00 분 2026-02-08 13 시 00 분 ~ 15 시 00 분 2026-02-09 13 시 00 분 ~ 15 시 30 분,700,29.2%,8.5%,무선 ARS,70 %,무선전화번호 가상번호,유선 ARS,30 %,유선전화번호 RDD,설문지_낭주신문_영암_20260204_v8.pdf,등록자료_정치현안여론조사_영암_20260209_v1.pdf
17361,15315,뉴스토마토,미디어토마토,,기타,전국 전체,"정기(정례)조사,정당지지도, (전국 정기(정례)조사 정당지지도 )",2026-02-09 16 시 27 분 ~ 21 시 16 분 2026-02-10 11 시 34 분 ~ 17 시 08 분,1036,28.3%,2.3%,무선 ARS,100 %,무선전화번호 RDD,(여심위)260211_182차_설문지.pdf,(여심위)260211_182차_통계표.pdf
17360,15314,케이저널,(주)코리아정보리서치,,제9회 전국동시지방선거,전라남도 광양시,기초단체장선거 (전라남도 광양시 기초단체장선거 ),2026-02-09 10 시 00 분 ~ 19 시 00 분 2026-02-10 10 시 00 분 ~ 11 시 00 분,800,28.3%,11.7%,무선 ARS,93 %,무선전화번호 가상번호,유선 ARS,7 %,유선전화번호 RDD,설문지NEW_KIR_광양시장_800명_20260209_006s.pdf,V1.1_KIR_케이저널_광양시장_여론조사_집계표_20260209_005.pdf
17347,15310,CBS,케이에스오아이 주식회사(한국사회여론연구소),,제9회 전국동시지방선거,서울특별시 전체,"광역단체장선거,교육감선거,정당지지도 (서울특별시 전체 광역단체장선거 교육감선거 정당지지도 )",2026-02-09 13 시 30 분 ~ 21 시 00 분 2026-02-10 10 시 30 분 ~ 20 시 00 분,1002,69.3%,5%,무선 ARS,100 %,무선전화번호 가상번호,CBS-KSOI_서울시+정치현안+여론조사_설문지.pdf,CBS-KSOI_서울시+정치현안+여론조사_결과보고서.pdf
17352,15307,대전일보,(주)리얼미터,,제9회 전국동시지방선거,충청남도 전체,"정당지지도,광역단체장선거,교육감선거 (충청남도 전체 정당지지도 광역단체장선거 교육감선거 )",2026-02-06 16 시 00 분 ~ 22 시 00 분 2026-02-07 10 시 20 분 ~ 21 시 30 분,1004,49.6%,7%,무선 ARS,100 %,무선전화번호 가상번호,2+(대전일보-+리얼미터)+설문지_충남_대전충남통합+지방선거+조사_최최종.pdf,2+(대전일보-+리얼미터)+결과표_충남_대전충남통합+지방선거+조사_최종수정.pdf
